Pengajuan via	No. Aju	Tgl Aju	No. K.1.1	Tgl K.1.1	UPT	Satpel	Tempat Periksa	Alamat Tempat Periksa	Tgl Periksa	Pemohon	Alamat Pemohon	Identitas Pemohon	Pengirim	Alamat Pengirim	Identitas Pengirim	Penerima	Alamat Penerima	Identitas Penerima	Asal	Daerah Asal	Pelabuhan Asal	Tujuan	Daerah Tujuan	Pelabuhan Tujuan	Moda Alat Angkut	Nama Alat Angkut	Nomor Voyage	Jenis Kemasan	Jumlah Kemasan	Tanda Kemasan	Nomor Dokumen	Nomor Seri	Tgl Dokumen	Klasifikasi	Komoditas	Nama Tercetak	Kode HS	volumeP1	volumeP2	volumeP3	volumeP4	volumeP5	volumeP6	volumeP7	volumeP8	satuan	Harga Barang (Rp)	Kontainer	Dokumen Pendukung
PTK	14000IMT250520141531P75WKP	20/05/2025 14:38	2025-T2.0-1400.0-K.1.1-000166	21/05/2025 08:07	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk		BUATAN	26/05/2025 09:00	PT. RIAU ANDALAN KERTAS	JL. Teluk Betung No.31/Kebon Melati, Tanah Abang, Kota ADM.Jakarta, DKI Jakarta	'0017400268092000000000	"FORINDO PTE LTD ON BEHA;F OF TPK ADVANCE STARCH CO.,LTD."	BLK 513 KAMPONG BAHRU ROAD HEX 02-108 KEPPEL DISTRIKPARK SINGAPORE	'099449	PT. RIAU ANDALAN KERTAS	JL. Teluk Betung No.31/Kebon Melati, Tanah Abang, Kota ADM.Jakarta, DKI Jakarta	'0017400268092000000000	SINGAPURA		LAEM CHABANG	INDONESIA	KABUPATEN PELALAWAN	Buatan	Laut	VISION 208	014-2503	Bag	200		2025-T2.0-1400.0-K.9.2-000166	2FS9TL0	23/05/2025 15:02	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	TEPUNG TAPIOKA	TEPUNG TAPIOKA	'11081400	170,5	0	0	0	0	0	0	170,5	ton	1.044.480.000	"No. MAGU2425734 Seal: YMAT810352; No. YMLU3589855 Seal: YMAT810336; No. TEMU0243691 Seal: YMAT810349; No. BEAU2486394 Seal: YMAT810265; No. TEMU5499881 Seal: YMAT830801; No. TEMU0748718 Seal: YMAT810308; No. TCLU7194734 Seal: YMAT830805; No. YMLU3392383 Seal: YMAT810339; No. YMMU1202071 Seal: YMAT810263; No. GAOU2609466 Seal: YMAT810307"	"Phytosanitary Certificate No. TH6804031616 Tanggal: 2025-04-28; Packing List No. TAS 25/146 Tanggal: 2025-04-26; Invoice No. TAS 25/146 Tanggal: 2025-04-26; Bill of Lading (BL) No. SB/BV208-014/2503 Tanggal: 2025-05-20"
PTK	14000IMT250213192330ZOU9NP	13/02/2025 19:23	2025-T2.0-1400.0-K.1.1-000060	17/02/2025 08:21	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	PELABUHAN BUATAN		17/02/2025 19:47	PT. RIAU ANDALAN PAPERBOARD INTERNATIONAL	JL.M.H. Thamrin No.31. Kebon Melati, Tanah Abang, Kota ADM.Jakarta Pusat, DKI Jakarta 10230	'0967025974072000000000	EIAM THONGCHAI INDUSTRY CO., LTD	29 MOO.11, NGIO SUB -DISTRICT, PAKTHONGCHAI DISTRICT, NAKHONRATCHASIMA PROVINCE , THAILAND 30150	'30150	PT. RIAU ANDALAN PAPERBOARD INTERNATIONAL	JL.M.H. Thamrin No.31. Kebon Melati, Tanah Abang, Kota ADM.Jakarta Pusat, DKI Jakarta 10230	'0967025974072000000000	THAILAND		LAEM CHABANG	INDONESIA	KABUPATEN PELALAWAN	Buatan	Laut	MARCOPOLO 256-04	2510	Bag	400		2025-T2.0-1400.0-K.9.2-000060	KHVA8DJ	20/02/2025 08:45	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	TEPUNG TAPIOKA	TEPUNG TAPIOKA	'11081400	343,6	0	0	0	0	0	0	343,6	ton	1.985.600.000	"No. TCKU2084090 Seal: THBJ29441; No. BSIU3081826 Seal: THBJ27108; No. TRHU1883531 Seal: THBJ25690; No. SEKU1522092 Seal: THBJ24976; No. FCIU5668672 Seal: THBJ29443; No. KKTU8208610 Seal: THBJ25686; No. MOAU1448220 Seal: THBJ25684; No. TCLU3570582 Seal: THBJ25662; No. TRHU1966467 Seal: THBJ29439; No. GCXU2200090 Seal: THBJ29431; No. TCLU2483101 Seal: THBJ24046; No. CXDU1573570 Seal: THBJ25666; No. ONEU2149849 Seal: THBJ25645; No. NYKU3850199 Seal: THBJ29433; No. CAIU3695407 Seal: THBJ28505; No. NYKU9843258 Seal: THBJ25641; No. MOAU5805990 Seal: THBJ29531; No. NYKU3692998 Seal: THBJ25702; No. TEMU0759158 Seal: THBJ29447; No. TCLU3436779 Seal: THBJ25672"	"Bill of Lading (BL) No. SB/M256-04/2510 Tanggal: 2025-02-12; Invoice No. IVD68010013 Tanggal: 2025-01-15; Phytosanitary Certificate No. TH6801028117 Tanggal: 2025-01-29; Packing List No. IVD68010013 Tanggal: 2025-01-15"
PTK	14000IMT2501281551594UK6EP	28/01/2025 15:51	2025-T2.0-1400.0-K.1.1-000031	30/01/2025 08:25	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	PELABUHAN BUATAN		30/01/2025 16:04	PT. RIAU ANDALAN KERTAS	JL. Teluk Betung No.31/Kebon Melati, Tanah Abang, Kota ADM.Jakarta, DKI Jakarta	'0017400268092000000000	FORINDO PTE LTD ON BEHALF OF SANGUAN WONGSE INDUSTRIES CO., LTD	BLK 513 KAMPONG BHARU ROAD HEX01-121 KEPPEL DISTRIPAK SINGAPORE 099449	'099449	PT. RIAU ANDALAN KERTAS	JL. Teluk Betung No.31/Kebon Melati, Tanah Abang, Kota ADM.Jakarta, DKI Jakarta	'0017400268092000000000	THAILAND		LAEM CHABANG	INDONESIA	KABUPATEN PELALAWAN	Buatan	Laut	MARCOPOLO 182-078	2505	Bag	480		2025-T2.0-1400.0-K.9.2-000031	LQFX8I	31/01/2025 08:05	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	TEPUNG TAPIOKA	TEPUNG TAPIOKA	'11081400	408	0	0	0	0	0	0	408	ton	2.609.744.399	"No. CRSU1176310 Seal: MCL0144136; No. MGEU2180236 Seal: MCL0144083; No. MGEU2204169 Seal: MCL0143192; No. MURU2181312 Seal: MCL0143207; No. MGEU2007508 Seal: MCL0143209; No. DRYU2329662 Seal: MCL0144085; No. MGEU2001921 Seal: MCL0143191; No. MGEU2403073 Seal: MCL0144132; No. PALU5014372 Seal: MCL0143195; No. MGEU2105422 Seal: MCL0143210; No. MGEU1900516 Seal: MCL0144087; No. PALU5015229 Seal: MCL0144140; No. MGEU2182943 Seal: MCL0143188; No. DRYU2608570 Seal: MCL0144134; No. DRYU2333723 Seal: MCL0143190; No. PALU5012852 Seal: MCL0143187; No. MGEU2008124 Seal: MCL0143202; No. PALU5002432 Seal: MCL0143196; No. MGEU2404608 Seal: MCL0144081; No. MGEU2181016 Seal: MCL0143189; No. DRYU2565797 Seal: MCL0144138; No. DRYU2453159 Seal: MCL0143208; No. CRSU1363748 Seal: MCL0144089; No. PALU5005200 Seal: MCL0143201"	"Invoice No. SWI2501000014 Tanggal: 2025-01-04; Packing List No. SWI2501000014 Tanggal: 2025-01-04; Bill of Lading (BL) No. SB/M182-078/2505 Tanggal: 2025-01-25; Phytosanitary Certificate No. TH6801017456 Tanggal: 2025-01-17"
PTK	14000IMT250220095723Q2YT0P	20/02/2025 09:58	2025-T2.0-1400.0-K.1.1-000067	24/02/2025 09:14	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	Pelabuhan PT. INDAH KIAT PULP & PAPER TBK	Jl. Raya Minas - Perawang Km 26, Kec. Tualang, Kab. Siak 28772, Riau - Indonesia	24/02/2025 09:30	PT. INDAH KIAT PULP & PAPER TBK	GEDUNG SINAR MAS LAND PLAZA MENARA 2 LT. 9 JL MH. THAMRIN, 51, GONDANGDIA, MENTENG, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA, 10350	'0010005668092000092000	DHT INTERNATIONAL INVESTMENT AND IMPORT EXPORT CORPORATION	5TH FLOOR, STELLAR GARDEN TOWER, 35 LE VAN THIEM STREET, THANH XUAN TRUNG WARD, THANH XUAN DISTRICT, HA NOI, VIET NAM	'02432012250	PT. INDAH KIAT PULP & PAPER TBK	JL. RIAU NO.105	'0010005668092000092000	VIETNAM		Chan May Pt	INDONESIA	KABUPATEN SIAK	Perawang, Sumatra	Laut	MV. FG EUCALYPTUS	FGE032	"Bulk, solid, large particles (""nodules"")"	1		2025-T2.0-1400.0-K.9.2-000067	L98R3HP	25/02/2025 09:10	Produk tumbuhan yang tidak diolah - Berbentuk batangan (termasuk kayu)	KAYU AKASIA	ACACIA WOODCHIPS FOR PULPING USE	'44012200	40.236,73	0	0	0	0	0	0	40.236,73	ton	56.820.491.728		"Bill of Lading (BL) No. FGE032 Tanggal: 2025-02-10; Fumigation Certificate No. 0010/COF-MMP/SF/2025 Tanggal: 2025-02-17; Packing List No. 4500005955 Tanggal: 2025-02-10; Invoice No. 4500005955 Tanggal: 2025-02-10; Phytosanitary Certificate No. 000011/25/0306 Tanggal: 2025-02-11"
PTK	14000IMT2502070910281OVEOP	07/02/2025 09:31	2025-T2.0-1400.0-K.1.1-000043	10/02/2025 07:59	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	Pelabuhan PT. INDAH KIAT PULP & PAPER TBK	Jl. Raya Minas - Perawang Km 26, Kec. Tualang, Kab. Siak 28772, Riau - Indonesia	10/02/2025 09:30	PT. INDAH KIAT PULP & PAPER TBK	GEDUNG SINAR MAS LAND PLAZA MENARA 2 LT. 9 JL MH. THAMRIN, 51, GONDANGDIA, MENTENG, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA, 10350	'0010005668092000092000	PHU THAI GLOBAL CORPORATION	D3 STREET, PHU MY 2 INDUSTRIAL PARK EXPANSION, TAN PHUOC WARD, PHU MY TOWN, BA RIA-VUNG TAU PROVINCE, VIETNAM	'0	PT. INDAH KIAT PULP & PAPER TBK	JL. RIAU NO.105	'0010005668092000092000	VIETNAM		Phu My	INDONESIA	KABUPATEN SIAK	Perawang, Sumatra	Laut	BG. PETRUS	-	"Bulk, solid, large particles (""nodules"")"	1		2025-T2.0-1400.0-K.9.2-000043	DVZZS6J	11/02/2025 08:12	Produk tumbuhan yang tidak diolah - Kayu yang dipergunakan sebagai bahan pembungkus	KAYU AKASIA	Acacia Woodchips for Pulping Use	'44012200	7.047,91	0	0	0	0	0	0	7.047,91	ton	12.213.881.132		"Bill of Lading (BL) No. MPT006 Tanggal: 2025-01-27; Invoice No. 4500005858 Tanggal: 2025-01-27; Packing List No. 4500005858 Tanggal: 2025-01-27; Phytosanitary Certificate No. 000017/25/0203 Tanggal: 2025-02-03"
PTK	14000IMT2503240949326GOS4P	24/03/2025 09:49	2025-T2.0-1400.0-K.1.1-000101	25/03/2025 14:18	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk			25/03/2025 10:03	PT. RIAU ANDALAN PULP AND PAPER	JL.Teluk Betung No.31 Kebon Melati, Tanah Abang, Kota ADM.Jakarta Pusat, DKI Jakarta 10230	'0013418579092000000000	SABAH SOFTWOODS BERHAD ON BEHALF OF SPLENDOURS GREENWORLD SDN BHD	KM 8, JALAN SIN SAN, P..O.BOX 60966, 91019 TAWAU, SABAH, MALAYSIA	'91019	PT. RIAU ANDALAN PULP AND PAPER	JL.Teluk Betung No.31 Kebon Melati, Tanah Abang, Kota ADM.Jakarta Pusat, DKI Jakarta 10230	'0013418579092000000000	MALAYSIA		Tawau, Sabah	INDONESIA	KABUPATEN PELALAWAN	Pelabuhan Futong Terminal	Laut	TUG BOAT OCEAN 22 BARGE	OCEAN 2702	Unpacked or unpackaged	1		2025-T2.0-1400.0-K.9.2-000101	67OKAFG	27/03/2025 09:26	Produk tumbuhan yang tidak diolah - Berbentuk batangan (termasuk kayu)	KAYU AKASIA	EUCALYPTUS	'44039990	6.103,23	0	0	0	0	0	0	5.401,09	meter kubik	7.554.652.586		"Bill of Lading (BL) No. TWU-FTG/03/001 Tanggal: 2025-03-05; Packing List No. SSB/RAPP/INV/2025/001 Tanggal: 2025-03-06; Invoice No. SSB/RAPP/INV/2025/001 Tanggal: 2025-03-06; Phytosanitary Certificate No. MY0018465S22025 Tanggal: 2025-03-07"
PTK	14000IMT250226072524E6I4YP	26/02/2025 07:31	2025-T2.0-1400.0-K.1.1-000082	26/02/2025 11:31	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	PT. INDAH KIAT PULP & PAPER TBK	Jl. Raya Minas - Perawang Km 26, Kec. Tualang, Kab. Siak 28772, Riau - Indonesia	27/02/2025 09:30	PT. INDAH KIAT PULP & PAPER TBK	JL. RIAU NO.105	'0010005668092000092000	NEW DIAMON STARCH CO. LTD.	99 MOO 8 KHLONGKLUNG, KHLONGKLUNG KAMPHAENGPHET, THAILAND 62120	'0	PT. INDAH KIAT PULP & PAPER TBK	JL. RIAU NO.105	'0010005668092000092000	THAILAND		LAEM CHABANG	INDONESIA	KABUPATEN SIAK	Perawang, Sumatra	Laut	ISM VIII	PTP-SM2506	Bag	400		2025-T2.0-1400.0-K.9.2-000082	4UNSK40	28/02/2025 08:43	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	TEPUNG TAPIOKA	NATIVE TAPIOCA STARCH	'11081400	343,6	0	0	0	0	0	0	343,6	ton	1.961.506.920	"No. TRHU1182275 Seal: ; No. TEMU3919671 Seal: ; No. EITU3008159 Seal: ; No. EGHU3209949 Seal: ; No. TRHU1210757 Seal: ; No. EITU0000051 Seal: ; No. EGHU3729004 Seal: ; No. EMCU3961035 Seal: ; No. EMCU6131690 Seal: ; No. EITU0524341 Seal: ; No. BEAU2157568 Seal: ; No. TRHU3621361 Seal: ; No. EITU0587709 Seal: ; No. EMCU6185697 Seal: ; No. TRHU2844669 Seal: ; No. DRYU2430826 Seal: ; No. EITU0492178 Seal: ; No. EITU0152809 Seal: ; No. EGHU3897707 Seal: ; No. EGHU3496983 Seal:"	"Bill of Lading (BL) No. EGLV050500117320 Tanggal: 2025-02-22; Packing List No. NDS-12/2025 Tanggal: 2025-02-05; Invoice No. NDS-12/2025 Tanggal: 2025-02-05; Fumigation Certificate No. NDW2025/01465 Tanggal: 2025-02-13; Phytosanitary Certificate No. TH6802012603 Tanggal: 2025-02-14"
PTK	14000IMT250804105733GK8TPP	04/08/2025 12:13	2025-T2.0-1400.0-K.1.1-000246	04/08/2025 14:48	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	PT. INDAH KIAT PULP & PAPER TBK	Jl. Raya Minas - Perawang Km 26, Kec. Tualang, Kab. Siak 28772, Riau - Indonesia	05/08/2025 09:30	PT. INDAH KIAT PULP & PAPER TBK	GEDUNG SINAR MAS LAND PLAZA MENARA 2 LT. 9 JL MH. THAMRIN, 51, GONDANGDIA, MENTENG, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA, 10350	'0010005668092000092000	SOUTHERN FOREST RESOURCES VIETNAM CO.LTD.	GROUP 5, PHU TAN HAMLET, DAI PHUOC COMMUNE, DONG NAI PROVINCE, VIETNAM	'0	PT. INDAH KIAT PULP & PAPER TBK	JL. RIAU NO.105	'0010005668092000092000	VIETNAM		Vinh	INDONESIA	KABUPATEN SIAK	Perawang, Sumatra	Laut	BG. SAMUDRA BINTANG 3	SB001	"Bulk, solid, large particles (""nodules"")"	1		2025-T2.0-1400.0-K.9.2-000246	EZR8GW9	06/08/2025 11:20	Produk tumbuhan yang tidak diolah - Berbentuk batangan (termasuk kayu)	KAYU AKASIA	Acacia Woodchips	'44012200	8.172,60	0	0	0	0	0	0	8.172,60	ton	12.957.712.517		"Phytosanitary Certificate No. 111925/25/0201 Tanggal: 2025-07-25; Packing List No. 4500007264 Tanggal: 2025-07-22; Invoice No. 4500007264 Tanggal: 2025-07-22; Bill of Lading (BL) No. SB001 Tanggal: 2025-07-22; Fumigation Certificate No. 0053/COF-MMP/SF/2025 Tanggal: 2025-08-04; Prior Notice No. T.20250725.PGITZU Tanggal: 2025-07-29"
PTK	14000IMT241108101806DWVH9P	08/11/2024 10:33	2024-T2.0-1400.0-K.1.1-000014	12/11/2024 09:03	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	Pelabuhan Buatan		13/11/2024 10:46	PT. RIAU ANDALAN KERTAS	JL. TELUK BETUNG NO. 31 / KEBON MELATI, TANAH ABANG, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA	'01740026809200092000	FORINDO PTE LTD ON BEHALFOF EIAMHENG TAPIOCA STARCH INDUSTRY COLTD	BLOK 513 KAMPONG BAHRU ROAD HEX01-121 KEPPEL DISTRIPARK SINGAPORE 099449	'099449	PT. RIAU ANDALAN KERTAS	JL. TELUK BETUNG NO. 31 / KEBON MELATI, TANAH ABANG, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA	'017400268092000920000	THAILAND		LAEM CHABANG	INDONESIA	KABUPATEN PELALAWAN	Buatan	Laut	MARCOPOLO 182	070/2403	Bag	480	XXXXX	2024-T2.0-1400.0-K.9.2-000014	EHOSWT8	13/11/2024 10:00	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	TEPUNG TAPIOKA	TAPIOCA STARCH	'11081400	408	0	0	0	0	0	0	409,44	ton	3.045.770.490	"No. DRYU2329528 Seal: MCL071820; No. MAGU2277386 Seal: MCL071816; No. MGEU1905307 Seal: MCL071964; No. PALU5017350 Seal: MCL072015; No. MURU2184733 Seal: MCL072012; No. MGEU2200353 Seal: MCL072017; No. MGEU1903290 Seal: MCL071819; No. CRXU3412550 Seal: MCL071817; No. HJMU2068070 Seal: MCL071968; No. MGEU1915331 Seal: MCL071961; No. PALU5002324 Seal: MCL071967; No. PALU5009864 Seal: MCL071965; No. MGEU2101366 Seal: MCL071818; No. DRYU2328075 Seal: MCL071815; No. MGEU2200749 Seal: MCL072016; No. PALU5004923 Seal: MCL072018; No. MGEU2105401 Seal: MCL072013; No. MGEU2012398 Seal: MCL071966; No. PALU5010720 Seal: MCL072011; No. MGEU1000221 Seal: MCL072020; No. DRYU2348045 Seal: MCL072014; No. DRYU2609160 Seal: MCL071962; No. MGEU1912517 Seal: MCL071963; No. PALU5015487 Seal: MCL072019"	"Invoice No. 387/24 Tanggal: 2024-10-17; Phytosanitary Certificate No. TH6711000304 Tanggal: 2024-11-01; Packing List No. 387/24 Tanggal: 2024-10-17; Bill of Lading (BL) No. SB/M182-070/2403 Tanggal: 2024-11-06"
PTK	14000IMT250407095919JRGWMP	07/04/2025 10:09	2025-T2.0-1400.0-K.1.1-000117	08/04/2025 09:30	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	PT. INDAH KIAT PULP & PAPER TBK	Jl. Raya Minas - Perawang Km 26, Kec. Tualang, Kab. Siak 28772, Riau - Indonesia	08/04/2025 09:30	PT. INDAH KIAT PULP & PAPER TBK	JL. RIAU NO.105	'0010005668092000092000	EIAMHENG TAPIOCA STARCH INDUSTRY CO., LTD.	15 VLG NO. 12 KUTBOT,SOENGSANG, NAKHONRATCHASIMA 30330, THAILAND	'0	PT. INDAH KIAT PULP & PAPER TBK	JL. RIAU NO.105	'0010005668092000092000	THAILAND		LAEM CHABANG	INDONESIA	KABUPATEN SIAK	Perawang, Sumatra	Laut	FM NAMTHONG EXCELLENCE	FNM2515	Bag	400		2025-T2.0-1400.0-K.9.2-000117	P9OH4EQ	09/04/2025 08:43	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	TEPUNG TAPIOKA	NATIVE TAPIOCA STARCH	'11081400	341,2	0	0	0	0	0	0	341,2	ton	2.117.645.975	"No. EGHU3530028 Seal: ; No. EITU0197260 Seal: ; No. EGSU3152111 Seal: ; No. DFSU1437175 Seal: ; No. EGHU3725380 Seal: ; No. EITU0156682 Seal: ; No. BMOU1083470 Seal: ; No. EITU0609829 Seal: ; No. EITU0451353 Seal: ; No. EGHU3361150 Seal: ; No. TEMU4267979 Seal: ; No. EITU0375891 Seal: ; No. EITU0356124 Seal: ; No. EITU0442881 Seal: ; No. TRHU3393066 Seal: ; No. EITU3018727 Seal: ; No. EITU0451287 Seal: ; No. EGHU3176803 Seal: ; No. EITU0391552 Seal: ; No. EITU0340977 Seal:"	"Fumigation Certificate No. TH0585/2025 Tanggal: 2025-03-15; Bill of Lading (BL) No. TPPPER2503009 Tanggal: 2025-04-03; Packing List No. 099/25 Tanggal: 2025-03-10; Phytosanitary Certificate No. TH6803030775 Tanggal: 2025-03-31; Invoice No. 099/25 Tanggal: 2025-03-10"
PTK	14000IMT250226093426VHNX5P	26/02/2025 10:32	2025-T2.0-1400.0-K.1.1-000086	26/02/2025 11:35	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	PT. INDAH KIAT PULP & PAPER TBK	Jl. Raya Minas - Perawang Km 26, Kec. Tualang, Kab. Siak 28772, Riau - Indonesia	27/02/2025 09:30	PT. INDAH KIAT PULP & PAPER TBK	JL. RIAU NO.105	'0010005668092000092000	NEW DIAMON STARCH CO. LTD.	99 MOO 8 KHLONGKLUNG, KHLONGKLUNG KAMPHAENGPHET, THAILAND 62120	'0	PT. INDAH KIAT PULP & PAPER TBK	JL. RIAU NO.105	'0010005668092000092000	THAILAND		LAEM CHABANG	INDONESIA	KABUPATEN SIAK	Perawang, Sumatra	Laut	ISM VIII	PTP-SM2506	Bag	340		2025-T2.0-1400.0-K.9.2-000086	MWAVVO1	28/02/2025 08:57	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	TEPUNG TAPIOKA	NATIVE TAPIOCA STARCH	'11081400	292,06	0	0	0	0	0	0	292,06	ton	1.667.280.882	"No. EGHU3588267 Seal: ; No. EGHU3672505 Seal: ; No. TRHU2841931 Seal: ; No. TCLU1983503 Seal: ; No. EITU0565103 Seal: ; No. TRHU1478020 Seal: ; No. TEMU3866653 Seal: ; No. TRHU3643170 Seal: ; No. EGHU3813120 Seal: ; No. EISU2294033 Seal: ; No. DRYU2719207 Seal: ; No. EGHU3867467 Seal: ; No. GLDU9750326 Seal: ; No. EITU0037997 Seal: ; No. EGHU3249427 Seal: ; No. TRHU3633104 Seal: ; No. EGHU3730730 Seal:"	"Fumigation Certificate No. NDW2025/01467 Tanggal: 2025-02-13; Phytosanitary Certificate No. TH6802013259 Tanggal: 2025-02-14; Packing List No. NDS-23/2025 Tanggal: 2025-02-13; Bill of Lading (BL) No. EGLV050500126035 Tanggal: 2025-02-22; Invoice No. NDS-23/2025 Tanggal: 2025-02-13"
PTK	14000IMT250224161031R28WIP	24/02/2025 16:20	2025-T2.0-1400.0-K.1.1-000074	25/02/2025 07:57	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk			25/02/2025 09:27	PT. RIAU ANDALAN PAPERBOARD INTERNATIONAL	JL.M.H. Thamrin No.31. Kebon Melati, Tanah Abang, Kota ADM.Jakarta Pusat, DKI Jakarta 10230	'0967025974072000000000	FORINDO PTE LTD ON BEHALF OF EIAM THONGCHAI INDUSTRY CO., LTD	BLK 513 KAMPONG BAHRU ROAD HEX01-121 KEPPEL DISTRIPARK SINGAPORE 099449	'099449	PT. RIAU ANDALAN PAPERBOARD INTERNATIONAL	JL.M.H. Thamrin No.31. Kebon Melati, Tanah Abang, Kota ADM.Jakarta Pusat, DKI Jakarta 10230	'0967025974072000000000	THAILAND		LAEM CHABANG	INDONESIA	KABUPATEN PELALAWAN	Buatan	Laut	MARCOPOLO 158-396	2503	Bag	200		2025-T2.0-1400.0-K.9.2-000074	KQQDKZJ	27/02/2025 08:46	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	TEPUNG TAPIOKA	NATIVE TAPIOCA STARCH	'11081400	171,8	0	0	0	0	0	0	171,8	ton	992.800.000	"No. TLLU2256615 Seal: YMAS887414; No. BEAU2577848 Seal: YMAS885905; No. MAGU2542113 Seal: YMAS887429; No. YMLU3470300 Seal: YMAS885861; No. SEGU2836787 Seal: YMAS887426; No. TEMU0345902 Seal: YMAS887519; No. TEMU0749442 Seal: YMAS887427; No. SEGU2722887 Seal: YMAS885906; No. SEGU1680534 Seal: YMAS887411; No. TEMU1686225 Seal: YMAS885870"	"Certificate Of Origin No. D2025-0037831 Tanggal: 2025-02-10; Invoice No. IVD68020006 Tanggal: 2025-02-01; Bill of Lading (BL) No. SB/M158-396/2503 Tanggal: 2025-02-22; Packing List No. IVD68020006 Tanggal: 2025-02-01; Phytosanitary Certificate No. TH6802005731 Tanggal: 2025-02-07"
PTK	14050IMT241126102326QADLRP	26/11/2024 10:23	2024-T2.0-1405.0-K.1.1-000001	28/11/2024 10:06	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	Pelabuhan Laut Selat Panjang	CV. ASEAN JAYA	JL. PELABUHAN	26/11/2024 21:00	CV. ASEAN JAYA	JL. TEBING TINGGI RT.002 RW.002 SELATPANJANG KOTA, TEBING TINGGI, KAB. KEPULAUAN MERANTI	'08473404292190000	BP HARVEST MARKETING SDN BHD	8 & 10, JALAN GEMILANG 8/2, BANDAR BAHRU BANANG JAYA, (TG. LABUH) 83000 BATU PAHAT, JOHOR	'1	CV. ASEAN JAYA	JL. TEBING TINGGI RT.002 RW.002 SELATPANJANG KOTA, TEBING TINGGI, KAB. KEPULAUAN MERANTI	'08473404292190000	MALAYSIA		Batu Pahat	INDONESIA	KABUPATEN KEPULAUAN MERANTI	Selat Panjang	Laut	KM. CITA KURNIA II	105/RRe	Carton	31	-	2024-T2.0-1405.0-K.9.2-000001	STCN1N1	28/11/2024 14:25	Produk tumbuhan yang tidak diolah - Berbentuk batangan (termasuk kayu)	GAHARU	AGARWOOD WOOD CHIPS (AGARWOOD (GAHARU) CHIPS) / LIDI SEMBAHYANG	'12119095	961	0	0	0	0	0	0	961	kilogram	4.910.400		"Packing List No. 001/HM/11/2024 Tanggal: 2024-11-24; Invoice No. 001/HM/11/2024 Tanggal: 2024-11-24; Bill of Lading (BL) No. K-01/BL/KMD/11/2022 (CK-II) Tanggal: 2024-11-24; Phytosanitary Certificate No. MY0093141J12024 Tanggal: 2024-11-24"
